review_id,user_id,business_id,stars,date,text,useful,funny,cool
o9TAiOWJs4_vZaKlYoM5QQ,zh7sSdnM3CefK8RBRWahZQ,_3olhuCXhoqjy4M2rBp1YA,4,2016-08-16,"I wanted to check out this place for months. Drive passed here on my way to work and going home. Looked it up on yelp and majority of the photos are people. Looks fun but since not much of photos I had to try the drinks out myself. That fish bowl and dole whip caught my eye but guess what I didn't get it. We ordered other drinks since I saw the menu in front of me. The menu had lots of fruity drinks and wanted to try a lot but we just got the ""Painkiller, Golden Tiki and Navy grog."" 

The painkiller oh man yeah I didn't get the dole whip but was excited that it came with it. The rum in it made it much better. Such an adult drink with the rum and dole whip. You can actually taste the nutmeg but didn't know it would be in there. I would recommend this as one of the drinks you should try. 

Navy Grog the hubby got it. Yes he is a beer drinker but hello we are at the Golden Tiki with all kinds of craziness. I wasn't impressed with the grapefruit and honey syrup. Not a fan of grapefruit but I'll stick with the Painkiller. 

Golden tiki WOW! This drink has so many flavors it's worth a try. Ginger, mango and five spices are a few that is in the drink. 

I can say all the drinks here are tasty and fruity but to find that fits you won't be hard to find. Just keep ordering and listen to the music and see how fun it is inside with the entire cool decor. Drinks are around $12. But the fish bowl is the most.  The service is great! They checked up on us every 15 minutes which was cool since we started with 3 friends and became a party of 8.  We didn't have to go up to the bar which is cool with me. They have parking right in front.",14,8,12
EyRMOVfu6gknWHwTqeoKtw,dqzNNl4_cUJlbA7MNlCngQ,BFU_tJo4s7jKlizKybvs3A,1,2009-11-02,"The people are friendly but they insist on selling food they know to be bad. I recently bought a couple packages of hotdogs and when I got home I found that there was a layer of thick slime coating each hotdog. I called the store and gave them the package details so they could pull the affected packages. The next day I went back and found the hotdogs still on the shelf. I emailed Food Lion customer service and finally received a response stating they would take care of it. I decided to go back to the store to see how they handled it. All thy did was mark the price way down to sell it quicker. They do not care about their customers' health, only their bottom dollar. STay away from this company and any company affiliated with them unless you feel like gambling with your health.",2,0,0
H0LxCxeWhmXmFmHkbRVCUg,55LOxnwiD8gydEiQOhEJYA,7Ytmk81oG-fSfcBqovmuBw,5,2013-09-19,I have been a tenet now for little more than a year. Debbie and Misty in the front office are a GREAT group to work with. They are very attentive to my needs. Not sure how things were back in 2011 from the notes below but I can tell you it's quite the contrary now. Stop in and take a look if you are in the market for a executive suite. You won't be disappointed!,1,0,0
s27mbkaAnJEKmn5ybFn6xg,g4fh_wR73lMFmdAWfx8ffA,Se9dkAqNfBoOoAbKT0LEsg,5,2014-11-15,"I went to Rob who works in the barber shop attached to the salon. I was looking for something sharp and professional. He did an amazing job of listening to what I wanted. He also did an awesome job. Faded sides, hard shaved part and slick and professional top. Bangin job, Rob.",0,0,0
THn-m4z4o8Pno5PqFRjwLw,Bvofk-gNzMxX-CyBZ7d5Lw,PbTh7aX0_yyaXFOXAlhI4A,3,2009-03-19,"This joint is definitely the newer, modern version of ye 'ol Seamus downtown. Pretty much the same menu, Fish and shrimp with waffle fries is a must. Even though the menu says coconut shrimp it does not have same overpowering coconut sweetness that you get from Joe's or other seafood places. it actually taste better IMO!!! 

Another reason to get my fish and chips craving here instead of Seamus is PARKING!  its almost impossible to get a spot whenever there's a game or event without paying top dollar.  i rather spend that parking fee money on a good scotch.  :)",2,1,2
r7Zinvo5D210aKqlWI2-rA,RucST3x0J3vkt_KlBQNtow,tsf1JNdeeQf_654YUSrzRw,1,2016-10-09,"My family and I have eaten at this pub many times and have had a wonderful time and amazing food.  However, our visit tonight was completely different due to the attitude of a server.  We always come for happy hour because we have three small children and want to avoid the crowds that generally come out later than that.  We were seated and then asked about happy hour items and were told that their crisps were recently taken off happy hour.  No problem, but the waitress went back and forth with us on if we were going to get them three times.  After we got our final no to the crisps and made our order for the sausage rolls she asked if that was all we wanted in a strange fashion as if it almost bothered her that that was all we were going to order and then she hastily ran off when we were still trying to order.  My husband then multiple times tried to get her attention so that we could order, once looking her in the face telling her that we wanted to continue to place our order.  He then got her attention for the last time and she finally came over.  We ordered the Irish stew and yet again she asked if that was all we were going to order.  We order things as we go depending on how we feel, as we do not like to waste food.  There were not that many tables for her to wait on, so I don't understand the constant awkwardness with the question of whether or not we were going to spend more or not.  At this point I told my husband that the situation was getting too awkward for me and that I just wanted to try to come back another day when that waitress would not be there.  My husband then spoke to the bartender\/manager about the situation and he said that we could leave if we wanted to, but that he was going to speak with her.  As we were attempting to depart our waitress comes up to us and tries to discuss the situation of her behavior with us and says that she can sit us with another waitress that has just come on.  In all our years of eating out, I have never come across any business that would allow their employees to behave in this manner.  Had the manager come up and offered us a new waitress we may have been willing to stay, but the problem waitress herself coming over to discuss her attitude took the cake.  At that point we notified the new waitress that we couldn't feel comfortable eating there at that point, although she did seem very nice, our original waitress ruined any chance of that happening.  Sad, because this was our absolute favorite restaurant to eat at up until this point.  My husband is 100% Irish and he felt that this place was well up to par on food, but disgustingly terrible for the service.  A pub is a place that you feel like home, where you have great food and service.  Today, McMullan's did not live up to their name unfortunately.",0,1,0
OlxRGcGUmoohiJX36y_Zjw,6785YD8bJjx3CYbJq2DfEw,IojMLN_O6dnBeAzDWJzyNw,5,2014-02-07,"Have been seeing Dr. Wyman at this office for many years for annual contacts exams, and I will never stop going! The staff are friendly and always get you through the preliminaries very quickly without seeming like they're just rushing you through. Dr. Wyman is fabulous - very patient and very knowledgable. Definitely recommend!",2,0,0
2PZ72ONqik7KdCfN3-ntAg,19h2316QtuWEgpXp6IqljQ,NUhHkT1wfXsTLxt_tWwVXw,5,2014-09-29,We love this place.  If we're going to Tempe and have time for dinner we'll stop here.  The chicken dishes here are better than any other Thai place we've found yet.,0,0,0
SNkX2itrTv9i1EXM5ju-KA,OpInLJMbC4exDFw4Zl61cw,vB5thzfZmbKhNvvBEKkBjA,4,2011-01-22,"I was traveling for a week on business and needed a clean suite hotel for not a lot of money. I stay in a range of hotels - from the best of the best to ""the rest."" 

For what I paid per night (around $50), this was a GREAT value. The hotel is around 40 years old and well maintained.  It is NOT a resort.  If you are looking for a hotel with fancy flat screen TVS and luxury goods, do not stay here. 

If you are looking for a GREAT value with a very well maintained older suite hotel, stay here. The hotel was quiet (I asked for a quiet room). The cost included a cooked-to-order hot breakfast plus you had the full kitchen.  Free WiFi.  Lots of free parking.  This is a BASIC suite hotel.  If you want fancy, do not stay here.  If you want value, want to be able to cook for yourself, want to stay in a place for a week or two and enjoy the location, this is the place for you.

I strongly recommend this hotel and would stay here again.",0,0,0
nZKAKv8H_83jGKuybJxt8A,CjQqDD8YErHcYZtjEGK9sg,xVpE01l6ZXdEtVf5PkRpDg,5,2016-05-16,"Dining out with an infant can be dicey, but the folks at Julep made it a breeze. They allowed us to make a reservation, even though we were one person short of their 6-person minimum; they had a high chair ready at our table without us having to ask; the server was super sweet and interactive with our 9-month-old daughter; they brought our food promptly even though they were super busy; and the noise level in the restaurant was high enough that her occasional shrieks didn't appear to bother any of the the other diners.

The food itself was great. The farro risotto was amazing -- as a vegetarian, I really appreciate chefs taking the time to make our dishes special, too.",4,0,0
eCa2Ql5iJRkTQ5itHb4uQg,BDVelXdtybwHnQrzzhYd2Q,oN_A87dyVD2FBk7coLnhCg,5,2016-06-16,"By far the best Mexican spot in Vegas. I've been trying to find one ever since I moved here from ca 4 years ago and I've finally found the best one! Had the super carne asada nachos, adobada mini taco, and chicken hard taco. 10\/10!! I am very cautious of chicken tacos but holy moly that chicken hard taco was heaven! Definitely have to try! It's run by one man and I give him mad props. The food comes out slow, but everything is cook to order and comes out fresh by him. Worth the wait!! Trust me!",0,0,0
QLFlkBLK5F1otw2wHFk2Gg,jJjULTHrP0m1r75LOEPPww,vk2Pt-EWRV9JTUqIBipb6Q,4,2013-07-25,This doctors office is very clean and close to my home. Doctor smith is amazing and great with people. Amy in the front office is so sweet and is totally their for you. I would have given this place 5 stars but the lady up front is not very friendly. She seemed to get very upset at the smallest things. She seemed to just be there to get a pay check. Just my 2 cents,1,0,0
